run_name,episode_uid,degree,spline_target_mode,signal_type,dimension,count,mean,std,p0,p1,p2,p5,p10,p25,p50,p75,p95,p99,p99_9,p99_99,p100
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,27,5664,0.00022858200603255034,0.00035212057249886736,0.0,1.1538697983491344e-21,2.6547745715226635e-20,2.0798807121025226e-12,2.0589110038132816e-07,1.4602663842649966e-05,8.802722363548954e-05,0.0002938210675460795,0.000940714298999545,0.0017045593377303678,0.0027377381064358913,0.0033058585625316177,0.0036884666110823527
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,28,5664,0.0001891075347871497,0.0003447355046352516,0.0,0.0,2.560220682848713e-20,1.90299257092353e-12,1.7041326310640595e-07,1.2143730862557156e-05,6.795528394742956e-05,0.00022550660991901839,0.0007531118335214683,0.0015448158577299885,0.00397475623192806,0.00571130027044998,0.005714130742431295
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,29,5664,7.356994365135794e-05,0.00020773607242321573,0.0,0.0,2.220446049250313e-16,1.1412607636707175e-09,4.326762481632336e-08,9.434415432774124e-07,7.641173106254229e-06,4.398373523162302e-05,0.0003836330347687916,0.000984943376619036,0.0020341423545384165,0.00410613573359311,0.004565952955313035
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,30,5664,0.00013532425025020284,0.00022687978169812974,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.575238121695691e-09,8.155066367754316e-07,9.98132733875945e-06,4.778778914335535e-05,0.00015510159803930335,0.0006032481322093654,0.0011645945702268498,0.0017971219771951228,0.0021188649276572525,0.002178211768043614
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,31,5664,9.545987485433348e-06,9.307395084817142e-05,0.0,0.0,2.7755575615628914e-17,4.825306820777088e-14,6.637416172239343e-11,2.401792391359958e-08,5.801578070313562e-07,3.0910661877464607e-06,2.205592816745194e-05,0.00011210412802196915,0.0010820907917470598,0.003589224193265007,0.003991978042771266
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,32,5664,0.0001775281393673013,0.0003130945073274027,0.0,2.220446049250313e-16,4.440892098500626e-16,5.018611726193012e-09,9.658638393750255e-07,1.4344983773617592e-05,5.873276718637577e-05,0.00018373602536431166,0.0008179159232411189,0.001568862350362664,0.0023551243253295755,0.002984654443681274,0.0034089623845595662
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,33,5664,0.0002811069522041969,0.0004438133710047926,0.0,2.220446049250313e-16,4.440892098500626e-16,2.4298616008167104e-09,3.0158743240527037e-07,1.1901520480528394e-05,9.460167510588757e-05,0.00035210190147366704,0.0012232695133533198,0.002104799535354933,0.0031106153035790557,0.0038914799695662686,0.0041512619591641715
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,34,5664,0.00034808868167930787,0.0005153297068849179,0.0,5.551115123125783e-17,3.474998067076743e-16,9.487170765654089e-09,2.0003364271270497e-06,2.90452623755294e-05,0.00013078195126103864,0.00046227285345119135,0.0014021851178890675,0.002282805973352531,0.004069865359713533,0.007424438402836885,0.008267254115406075
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,35,5664,0.00023035070143769952,0.0003956374280163502,0.0,6.938893903907228e-18,2.7755575615628914e-17,5.54532482641146e-09,1.3299840274788594e-06,1.7402319253914666e-05,8.425030239715778e-05,0.00025845894963219887,0.0010057099739995232,0.0018905491729226851,0.00353968301887812,0.0046010036218001,0.004773391167440244
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,36,5664,0.0002923894236013069,0.00044555429155852594,0.0,1.2118024274579975e-16,2.228034970275457e-16,1.1583844994333962e-12,1.51571318873778e-07,1.6004888500009695e-05,0.00011360229250001463,0.0003735270850188377,0.001188527011813822,0.0020972434237055927,0.0030360004873676363,0.0049632244601793074,0.00547399474233945
