run_name,episode_uid,degree,spline_target_mode,signal_type,count,mean,std,p0,p1,p2,p5,p10,p25,p50,p75,p95,p99,p99_9,p99_99,p100
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000005,3,global_action,action,302250,0.0001976095298509712,0.0003666345144142645,0.0,0.0,3.6049786641410716e-22,1.1102230246251565e-16,7.47189227677525e-10,7.723135404922796e-06,6.169527831458022e-05,0.0002204932541961446,0.0008626410939979352,0.0018026627391643207,0.0032068604475426112,0.005641292153102625,0.008120678365894585
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000005,3,global_action,action_velocity,302250,0.007991770454024936,0.048969976174584796,0.0,1.743436028395601e-20,1.9824493626485833e-16,4.163399870784678e-15,2.2885211421582175e-05,0.0004050222617679876,0.0021045084953661237,0.006763280921346709,0.02879883816954825,0.07807298021700028,0.3207896730903558,2.839907639178488,5.197342409038221
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000005,3,global_action,action_acceleration,302250,1.054260508168673,13.68753367815329,0.0,4.0751823581949737e-20,2.61021603922304e-15,1.7920075944485589e-13,0.0005160410303250042,0.012460184565109896,0.07594599036479374,0.2994761151950743,3.0556808069383616,15.978459345328849,82.54507108013154,609.9282187108851,1491.9030298789128
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000005,3,global_action,action_jerk,302250,59.87740755430533,807.8223666447741,0.0,4.544444000777386e-20,2.0770405705056547e-14,7.90155513475468e-12,0.009564698627108407,0.3882678436508352,2.556604807895704,11.79815929421827,178.50652021928698,941.6769080657118,4748.480063359868,44551.86405614322,95323.37947679267
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000000,3,global_action,action,290615,0.00018682267525788293,0.0003597658755074183,0.0,0.0,9.370394729834423e-26,1.1102230246251565e-16,1.0694758745266605e-08,6.5179297216930165e-06,5.536512685222483e-05,0.0002028180852579331,0.0008221190485007605,0.00178212909457215,0.0032767588366905066,0.0056603520076774294,0.008381365469150581
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000000,3,global_action,action_velocity,290615,0.008411804010044002,0.052052353730869146,0.0,2.492705361442606e-21,1.023824549225551e-16,3.4978805337798987e-15,1.2387944065026395e-05,0.00034563661583443626,0.001972931638011221,0.00660815501198019,0.030814672430559402,0.08701065568857172,0.36957215595500525,2.8727269994078504,5.314906030846259
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000000,3,global_action,action_acceleration,290615,1.2231184623425293,14.318339794904041,0.0,5.802158351297902e-21,1.359029985755802e-15,1.476330562059424e-13,0.0002744724259060215,0.009979882088486314,0.07092763825407736,0.30304543659371896,3.7348925960654875,20.137201816430238,100.10167060403198,621.9408028340874,1653.7121982672768
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000000,3,global_action,action_jerk,290615,70.10961812190342,844.5587699044466,0.0,7.197595098157543e-21,1.1856600035193197e-14,5.995478780025504e-12,0.004685623288333995,0.3173522746259224,2.481152083363686,12.524375704056737,218.95682537828046,1188.5827983516706,5864.728351312091,45092.35502784912,105257.72791872185
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000001,3,global_action,action,286650,0.0001947237571648287,0.00037975381213995867,0.0,0.0,5.317097865904628e-21,1.1102230246251565e-16,1.82939684512107e-09,5.472373699980104e-06,5.323255776526633e-05,0.00020766794558800452,0.0008754886672463627,0.001894007217567357,0.0033943229284182606,0.005524157416942195,0.008416960004906104
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000001,3,global_action,action_velocity,286650,0.00850590192257354,0.05435079265422212,0.0,1.0922051765616342e-19,1.4438998793317932e-16,3.694685013062922e-15,1.6716174396234613e-05,0.00035502637328649767,0.001988233180332104,0.006778062741053228,0.03076055465475589,0.08664308852324883,0.3791773071065426,3.0045024667801075,5.0361491719499885
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000001,3,global_action,action_acceleration,286650,1.2231687112379646,15.398011627613924,0.0,3.019991449785813e-19,1.8336197131707574e-15,1.4988468240700761e-13,0.0003944794546263965,0.010925018959963076,0.07416406529274078,0.3187493264146843,3.497580666373679,19.42773162481511,103.37605496847091,709.4891162269984,1736.096968799544
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000001,3,global_action,action_jerk,286650,70.05084553015045,909.1779497325473,0.0,3.7096420167913454e-19,1.26084380276844e-14,5.2843553778065476e-12,0.006893727957377786,0.3376618864459469,2.504330246657552,12.764305436398855,205.611822248888,1140.9758092975135,6017.624126883363,49491.57734871821,110730.67699497839
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000002,3,global_action,action,284440,0.0001480346484613373,0.0002926372530756001,0.0,0.0,0.0,2.220446049250313e-16,3.4216658189305872e-12,2.3724493868615415e-06,3.731635655251919e-05,0.00015835899675728515,0.0006740931304425879,0.0014456309001311173,0.0026442474483759333,0.004301940256781639,0.006572856377005831
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000002,3,global_action,action_velocity,284440,0.00799810438641501,0.053659689801269214,0.0,8.633227301103653e-16,1.990422349653843e-15,6.875438939658096e-14,9.238947059403985e-06,0.0003100674218960212,0.0018212377808492636,0.006123298919607181,0.027894244429623755,0.08227070618343431,0.42875124559572364,3.130355060259638,4.8409893523853595
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000002,3,global_action,action_acceleration,284440,1.307480466122175,15.229707772707961,0.0,1.321586648256073e-14,4.163463400194655e-14,5.795541053070561e-13,0.00025108684085341806,0.011221831524804653,0.07791279073656954,0.3507474439802924,4.14258080602985,19.792610610878256,108.6100422415963,655.0024610092725,1556.7088715299287
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000002,3,global_action,action_jerk,284440,75.71895654055795,899.1147683368819,0.0,1.1467263516776938e-13,2.5010095217597823e-13,1.6787340584074363e-11,0.005679573196330008,0.3789708854262417,2.90121531314941,15.968134518823362,244.94366981436644,1178.0061866394449,6458.158613121453,50127.75348368789,98993.38007067528
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000003,3,global_action,action,289770,0.00014495455325263078,0.0002791808956903808,0.0,0.0,8.633846752894329e-23,1.1102230246251565e-16,1.5890427927482707e-09,3.950291841942066e-06,4.087612117560646e-05,0.00015747592446589687,0.0006446719408538441,0.0013809224112121183,0.002470111393860582,0.00441850237742565,0.007598982092971385
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000003,3,global_action,action_velocity,289770,0.007888003940600444,0.056362040652288475,0.0,2.363248013094904e-21,1.8978906503912614e-16,4.6630078552783815e-15,1.3719226699945322e-05,0.00033737412491748227,0.0018179331684040339,0.006107439169648272,0.02792910748334397,0.07920819038784618,0.3560798242273754,3.4051964221789848,4.941659949730236
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000003,3,global_action,action_acceleration,289770,1.2932921551628933,16.189502428243774,0.0,6.007584178989861e-21,2.666740314875148e-15,2.49807804011664e-13,0.00044928398520000396,0.012866482411775895,0.08005916728254792,0.3587199147266266,4.292014666321861,19.201439879440766,94.88653839089466,727.0041474141882,1688.576298583564
temp,season_POC22061_2026_07_14_11_01_49_train__episode_000003,3,global_action,action_jerk,289770,75.10845661200256,956.1371553630673,0.0,6.999188195014214e-21,3.0008330323145176e-14,1.1010803841636806e-11,0.011229458434662817,0.4505327582275237,3.107261378753764,17.37135476343888,251.45206913529904,1134.6980419212878,5215.4691728974685,56624.73931985726,107844.3301332715
